Date,Region,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet
11/9/2012,Salt Lake,Snowboarder,New Snow/Old Snow Interface,14.0,360.0,North,10400.0
11/11/2012,Salt Lake,Skier,New Snow/Old Snow Interface,30.0,1200.0,North,9700.0
11/11/2012,Salt Lake,Skier,Facets,36.0,5400.0,North,10200.0
11/11/2012,Salt Lake,Skier,New Snow,18.0,6000.0,Southeast,10200.0
11/11/2012,Salt Lake,Skier,Facets,42.0,9600.0,North,10400.0
11/10/2012,Salt Lake,Skier,New Snow/Old Snow Interface,24.0,1800.0,North,10000.0
11/12/2012,Salt Lake,Skier,Facets,30.0,4800.0,Northeast,9900.0
12/8/2012,Salt Lake,Skier,Facets,24.0,7200.0,North,10300.0
12/9/2012,Salt Lake,Skier,Facets,18.0,2400.0,East,9400.0
12/10/2012,Salt Lake,Skier,Facets,18.0,4800.0,East,9500.0
12/11/2012,Salt Lake,Skier,Facets,24.0,4800.0,Northeast,9700.0
12/13/2012,Salt Lake,Unknown,Ground Interface,36.0,9600.0,North,10000.0
12/12/2012,Skyline,Snowmobiler,Facets,12.0,480.0,North,9600.0
12/14/2012,Salt Lake,Explosive,Surface Hoar,48.0,10800.0,Northeast,10300.0
12/14/2012,Salt Lake,Unknown,Facets,30.0,7200.0,North,10100.0
12/17/2012,Salt Lake,Natural,Unknown,36.0,9600.0,Southeast,9300.0
12/16/2012,Skyline,Natural,Facets,15.0,1500.0,Northeast,9600.0
12/17/2012,Salt Lake,Natural,New Snow/Old Snow Interface,10.0,600.0,North,9600.0
12/17/2012,Uintas,Natural,Facets,30.0,2400.0,Northeast,9500.0
12/18/2012,Salt Lake,Snowboarder,New Snow/Old Snow Interface,36.0,1800.0,Northeast,10200.0
12/18/2012,Uintas,Natural,Facets,60.0,6000.0,Northeast,10400.0
12/19/2012,Salt Lake,Snowboarder,New Snow/Old Snow Interface,30.0,8400.0,East,9800.0
12/17/2012,Salt Lake,Natural,Facets,36.0,6000.0,Northeast,9600.0
12/20/2012,Provo,Natural,Facets,30.0,36000.0,East,9800.0
12/20/2012,Skyline,Snowboarder,Facets,48.0,3600.0,Northeast,9400.0
12/20/2012,Uintas,Snowmobiler,Facets,48.0,3600.0,Northeast,10000.0
12/21/2012,Skyline,Snowmobiler,Ground Interface,42.0,7200.0,Northeast,10200.0
12/22/2012,Uintas,Snowmobiler,Facets,36.0,3600.0,Northeast,10400.0
12/22/2012,Uintas,Snowmobiler,Facets,36.0,1200.0,Northeast,9500.0
12/23/2012,Salt Lake,Unknown,New Snow/Old Snow Interface,54.0,1800.0,West,9700.0
12/27/2012,Salt Lake,Skier,New Snow,12.0,6000.0,East,9400.0
12/27/2012,Salt Lake,Skier,Density Change,14.0,6000.0,Northeast,10400.0
12/28/2012,Salt Lake,Skier,Facets,24.0,5400.0,Northwest,9500.0
12/26/2012,Skyline,Natural,Facets,24.0,1200.0,North,9600.0
12/28/2012,Salt Lake,Snowboarder,New Snow/Old Snow Interface,12.0,3600.0,East,10500.0
12/27/2012,Provo,Natural,Facets,30.0,2400.0,Northwest,10000.0
12/29/2012,Ogden,Natural,New Snow,24.0,1200.0,East,7500.0
1/1/2013,Salt Lake,Skier,Density Change,12.0,1200.0,Southeast,10400.0
1/2/2013,Salt Lake,Skier,Unknown,12.0,2400.0,North,9000.0
1/9/2013,Salt Lake,Snowmobiler,Facets,36.0,2400.0,North,9200.0
1/9/2013,Logan,Natural,Wet grains,10.0,3600.0,South,6800.0
1/11/2013,Salt Lake,Skier,Facets,18.0,6000.0,Northeast,9300.0
1/12/2013,Salt Lake,Skier,Density Change,12.0,720.0,Northeast,9200.0
1/12/2013,Salt Lake,Skier,Facets,18.0,8400.0,Northeast,7900.0
1/12/2013,Salt Lake,Natural,Depth Hoar,24.0,9600.0,Northeast,10300.0
1/12/2013,Salt Lake,Skier,Facets,18.0,4200.0,Northeast,9300.0
1/11/2013,Salt Lake,Natural,Facets,30.0,15000.0,East,10300.0
1/17/2013,Salt Lake,Unknown,Unknown,6.0,1800.0,East,10200.0
12/27/2012,Skyline,Natural,Facets,36.0,8400.0,North,9900.0
1/18/2013,Salt Lake,Natural,New Snow,12.0,600.0,East,8100.0
1/23/2013,Ogden,Snowboarder,Facets,12.0,600.0,Northeast,7300.0
1/24/2013,Provo,Natural,Facets,12.0,12000.0,Northwest,6200.0
1/25/2013,Logan,Unknown,Ground Interface,12.0,6000.0,North,6000.0
1/25/2013,Provo,Natural,Facets,12.0,21000.0,North,7300.0
1/25/2013,Logan,Snowmobiler,Unknown,14.0,6000.0,East,8600.0
1/25/2013,Logan,Snowmobiler,Facets,12.0,4800.0,North,8600.0
1/26/2013,Salt Lake,Unknown,Facets,14.0,1500.0,Northeast,9600.0
1/26/2013,Salt Lake,Skier,Facets,12.0,4800.0,Northwest,9700.0
1/26/2013,Logan,Natural,Ground Interface,10.0,7200.0,Northwest,5600.0
1/27/2013,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,600.0,Unknown,9700.0
1/28/2013,Salt Lake,Skier,Facets,24.0,6000.0,North,9600.0
1/28/2013,Salt Lake,Skier,Facets,36.0,840.0,Northwest,9800.0
1/28/2013,Salt Lake,Skier,Facets,3.0,1800.0,Northwest,9900.0
1/30/2013,Salt Lake,Skier,New Snow/Old Snow Interface,36.0,6000.0,Northeast,9400.0
1/31/2013,Salt Lake,Skier,Facets,18.0,960.0,Northwest,7800.0
1/31/2013,Skyline,Natural,Facets,18.0,1800.0,Northeast,9800.0
1/31/2013,Skyline,Natural,Facets,18.0,2400.0,Northeast,9800.0
1/30/2013,Skyline,Natural,Density Change,24.0,9600.0,East,10200.0
2/1/2013,Ogden,Natural,Ground Interface,12.0,12000.0,North,5800.0
2/2/2013,Provo,Skier,Facets,24.0,960.0,East,9400.0
2/2/2013,Provo,Skier,Facets,24.0,6000.0,North,9100.0
2/2/2013,Salt Lake,Skier,Facets,30.0,2400.0,Northwest,9900.0
2/2/2013,Southwest,Snowmobiler,Facets,30.0,4800.0,Northeast,10400.0
2/2/2013,Southwest,Snowmobiler,Facets,36.0,6000.0,Northeast,10400.0
2/2/2013,Salt Lake,Skier,Facets,36.0,24000.0,North,9900.0
2/2/2013,Skyline,Snowmobiler,Facets,24.0,3600.0,East,10100.0
2/2/2013,Skyline,Snowmobiler,Facets,24.0,3600.0,Northeast,10300.0
2/2/2013,Skyline,Snowmobiler,Facets,24.0,4800.0,Northeast,10400.0
2/1/2013,Skyline,Snowmobiler,Density Change,30.0,1200.0,East,9700.0
2/3/2013,Salt Lake,Skier,Facets,30.0,4200.0,North,9900.0
2/3/2013,Salt Lake,Skier,Facets,18.0,3600.0,Northwest,8900.0
2/3/2013,Logan,Snowmobiler,Facets,24.0,3600.0,Northeast,8400.0
2/3/2013,Logan,Natural,Facets,24.0,5400.0,East,9200.0
2/3/2013,Uintas,Snowmobiler,Facets,16.0,1800.0,Northeast,11000.0
2/2/2013,Uintas,Snowmobiler,Facets,12.0,2400.0,Southeast,10600.0
2/3/2013,Uintas,Snowmobiler,Facets,24.0,6000.0,Northeast,10600.0
2/3/2013,Uintas,Snowmobiler,Facets,36.0,3000.0,Northeast,10000.0
2/5/2013,Provo,Natural,Facets,12.0,24000.0,East,9700.0
2/5/2013,Logan,Unknown,Facets,36.0,5400.0,Southeast,9500.0
2/1/2013,Salt Lake,Unknown,Unknown,30.0,7200.0,Northeast,9800.0
2/10/2013,Salt Lake,Natural,Ground Interface,60.0,5400.0,Northeast,9500.0
2/12/2013,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,240.0,Southeast,10500.0
2/14/2013,Skyline,Natural,New Snow,10.0,1800.0,Northeast,9700.0
2/15/2013,Uintas,Snowmobiler,New Snow/Old Snow Interface,18.0,3600.0,Southeast,10500.0
2/16/2013,Skyline,Snowmobiler,Facets,24.0,480.0,Northeast,10100.0
2/17/2013,Salt Lake,Unknown,Facets,5.0,8400.0,Northeast,9600.0
2/13/2013,Uintas,Natural,Facets,36.0,3600.0,Southeast,10500.0
2/17/2013,Skyline,Natural,Facets,24.0,3600.0,East,10000.0
2/16/2013,Salt Lake,Natural,Graupel,16.0,3000.0,Northwest,8500.0
2/19/2013,Salt Lake,Skier,Unknown,18.0,1800.0,Northwest,10000.0
2/21/2013,Uintas,Skier,Facets,16.0,3600.0,Northwest,10200.0
2/24/2013,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,2400.0,North,8600.0
2/24/2013,Salt Lake,Skier,Facets,14.0,840.0,Northwest,9800.0
2/23/2013,Provo,Natural,New Snow,16.0,2400.0,Southeast,10400.0
2/25/2013,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,1800.0,Southeast,10000.0
2/24/2013,Salt Lake,Snowboarder,New Snow/Old Snow Interface,10.0,3600.0,South,10200.0
2/24/2013,Salt Lake,Skier,Facets,14.0,1800.0,Northwest,9800.0
2/28/2013,Salt Lake,Natural,Facets,16.0,4800.0,Northeast,10600.0
2/26/2013,Salt Lake,Skier,Facets,12.0,1200.0,North,8900.0
3/1/2013,Skyline,Snowmobiler,Facets,24.0,3000.0,Northeast,10400.0
3/2/2013,Salt Lake,Snowboarder,Facets,24.0,3600.0,Northeast,9400.0
3/2/2013,Provo,Natural,Facets,8.0,9600.0,Northwest,6000.0
3/2/2013,Provo,Natural,Wet grains,8.0,15000.0,Southeast,10100.0
3/3/2013,Salt Lake,Skier,Density Change,8.0,2100.0,Northwest,9800.0
3/3/2013,Provo,Natural,New Snow/Old Snow Interface,24.0,18000.0,Southeast,10000.0
3/3/2013,Provo,Natural,Unknown,10.0,18000.0,Southeast,10400.0
3/3/2013,Provo,Natural,Facets,10.0,6000.0,Northeast,6000.0
3/4/2013,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,7200.0,North,10200.0
3/4/2013,Provo,Natural,Density Change,12.0,18000.0,Southeast,10100.0
3/4/2013,Salt Lake,Unknown,Unknown,8.0,3000.0,East,10000.0
3/5/2013,Salt Lake,Skier,New Snow/Old Snow Interface,10.0,6000.0,North,10800.0
3/4/2013,Salt Lake,Skier,Facets,30.0,4200.0,Northwest,7300.0
3/9/2013,Salt Lake,Skier,Density Change,5.0,4800.0,South,9800.0
3/10/2013,Salt Lake,Skier,Density Change,4.0,10800.0,South,10700.0
3/10/2013,Salt Lake,Skier,New Snow,6.0,4200.0,East,10100.0
3/10/2013,Salt Lake,Unknown,New Snow/Old Snow Interface,15.0,1800.0,East,9500.0
3/11/2013,Salt Lake,Skier,New Snow/Old Snow Interface,6.0,3000.0,North,10000.0
3/10/2013,Moab,Natural,New Snow,36.0,9600.0,Southwest,11800.0
3/12/2013,Logan,Snowmobiler,Facets,12.0,1500.0,West,6500.0
3/13/2013,Provo,Skier,Wet grains,6.0,21000.0,Southeast,10500.0
3/13/2013,Logan,Natural,Ground Interface,18.0,8400.0,West,7600.0
3/15/2013,Salt Lake,Natural,Wet grains,36.0,8400.0,East,9900.0
3/14/2013,Logan,Natural,Unknown,24.0,9600.0,West,7600.0
3/18/2013,Uintas,Skier,Facets,30.0,12000.0,Northeast,10800.0
3/15/2013,Uintas,Natural,Depth Hoar,36.0,2400.0,Northeast,9800.0
3/20/2013,Salt Lake,Skier,New Snow,8.0,4800.0,North,10100.0
3/21/2013,Salt Lake,Skier,Density Change,10.0,4200.0,Northeast,10200.0
3/21/2013,Logan,Skier,New Snow/Old Snow Interface,12.0,2400.0,East,9000.0
3/21/2013,Salt Lake,Natural,Graupel,10.0,1200.0,Northwest,10500.0
3/23/2013,Provo,Snow Bike,New Snow/Old Snow Interface,4.0,3600.0,Southeast,9500.0
3/23/2013,Salt Lake,Skier,New Snow,12.0,9600.0,Northeast,10100.0
3/23/2013,Salt Lake,Skier,New Snow,9.0,4800.0,Northeast,10100.0
3/21/2013,Salt Lake,Natural,New Snow/Old Snow Interface,20.0,18000.0,Northeast,10600.0
3/23/2013,Logan,Snowboarder,New Snow/Old Snow Interface,16.0,1200.0,Northeast,9100.0
3/23/2013,Salt Lake,Skier,New Snow,6.0,7200.0,Northeast,10200.0
3/23/2013,Salt Lake,Skier,Facets,20.0,2400.0,Northeast,10200.0
3/23/2013,Salt Lake,Skier,New Snow/Old Snow Interface,10.0,2400.0,East,8800.0
3/24/2013,Salt Lake,Skier,New Snow,15.0,8400.0,Northeast,9600.0
3/24/2013,Provo,Skier,New Snow/Old Snow Interface,15.0,1800.0,Southeast,9100.0
3/23/2013,Salt Lake,Snowboarder,New Snow/Old Snow Interface,12.0,3000.0,North,9800.0
3/24/2013,Salt Lake,Skier,New Snow/Old Snow Interface,21.0,4800.0,North,9500.0
3/25/2013,Salt Lake,Skier,New Snow/Old Snow Interface,18.0,21000.0,Southeast,10800.0
3/25/2013,Moab,Snowmobiler,Facets,48.0,2400.0,North,9800.0
4/2/2013,Uintas,Natural,New Snow/Old Snow Interface,10.0,1800.0,Northeast,10200.0
4/3/2013,Uintas,Natural,Depth Hoar,48.0,4800.0,Northeast,10600.0
4/9/2013,Salt Lake,Snowboarder,New Snow/Old Snow Interface,10.0,4200.0,Northeast,10500.0
4/9/2013,Salt Lake,Snowboarder,New Snow/Old Snow Interface,9.0,480.0,Southeast,9500.0
4/10/2013,Salt Lake,Skier,New Snow/Old Snow Interface,10.0,7200.0,East,9800.0
4/11/2013,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,18000.0,East,9900.0
4/11/2013,Uintas,Natural,Facets,60.0,9600.0,North,11000.0
4/18/2013,Skyline,Natural,New Snow,1.0,3600.0,Southeast,10500.0
4/20/2013,Salt Lake,Skier,New Snow/Old Snow Interface,10.0,3600.0,East,10300.0
4/20/2013,Salt Lake,Natural,Density Change,14.0,4200.0,Northeast,10400.0
4/20/2013,Salt Lake,Natural,New Snow,6.0,1800.0,Northeast,9800.0
4/21/2013,Salt Lake,Snowboarder,New Snow/Old Snow Interface,12.0,12000.0,East,10400.0
4/21/2013,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,5400.0,South,10000.0
4/21/2013,Salt Lake,Natural,Wet grains,6.0,24000.0,East,11000.0
4/27/2013,Logan,Natural,New Snow,7.0,12000.0,East,11200.0
5/5/2013,Salt Lake,Natural,Wet grains,18.0,8400.0,Southwest,11000.0
11/23/2009,Salt Lake,Skier,New Snow,10.0,3600.0,Northeast,9800.0
11/23/2009,Logan,Skier,Unknown,21.0,7200.0,North,9400.0
12/6/2009,Logan,Snowboarder,Unknown,11.0,1200.0,North,8200.0
12/7/2009,Salt Lake,Skier,Unknown,12.0,9600.0,Northeast,9400.0
12/8/2009,Salt Lake,Natural,Facets,6.0,1800.0,North,9900.0
12/9/2009,Skyline,Snowmobiler,Facets,42.0,4200.0,East,9500.0
12/12/2009,Salt Lake,Skier,Facets,13.0,2400.0,North,9200.0
12/12/2009,Salt Lake,Skier,Facets,13.0,1500.0,Northeast,10000.0
12/12/2009,Salt Lake,Skier,Facets,16.0,600.0,West,9200.0
12/13/2009,Provo,Natural,Facets,15.0,6000.0,Northwest,6100.0
12/13/2009,Salt Lake,Natural,Unknown,14.0,7200.0,Northeast,9900.0
12/13/2009,Salt Lake,Natural,Facets,16.0,3600.0,Northeast,9400.0
12/13/2009,Logan,Snowboarder,Facets,18.0,1200.0,Northeast,8200.0
12/14/2009,Provo,Unknown,Facets,30.0,360.0,Northeast,8200.0
12/14/2009,Salt Lake,Snowboarder,Facets,36.0,1800.0,North,9500.0
12/15/2009,Salt Lake,Skier,Unknown,20.0,5400.0,North,10200.0
12/15/2009,Uintas,Natural,Facets,30.0,1200.0,East,9600.0
12/15/2009,Salt Lake,Unknown,Facets,42.0,1200.0,Northeast,9400.0
12/16/2009,Salt Lake,Skier,Facets,36.0,4800.0,North,9600.0
12/17/2009,Salt Lake,Skier,Facets,24.0,2400.0,Northeast,9500.0
12/18/2009,Logan,Skier,Facets,24.0,3000.0,North,8800.0
12/18/2009,Skyline,Natural,Unknown,24.0,4200.0,East,9900.0
12/20/2009,Salt Lake,Skier,Facets,30.0,1800.0,North,10100.0
12/23/2009,Skyline,Natural,Unknown,24.0,5400.0,Northeast,9400.0
12/24/2009,Logan,Unknown,Facets,36.0,6000.0,Northeast,9500.0
12/26/2009,Provo,Skier,Facets,24.0,6000.0,Southwest,9700.0
12/29/2009,Provo,Skier,Surface Hoar,2.0,1200.0,Southeast,8000.0
12/30/2009,Salt Lake,Skier,Unknown,8.0,4800.0,East,9800.0
1/1/2010,Salt Lake,Skier,Unknown,18.0,4800.0,Northeast,9500.0
1/2/2010,Ogden,Skier,Unknown,12.0,3600.0,Northeast,8500.0
1/2/2010,Salt Lake,Snowboarder,New Snow/Old Snow Interface,20.0,12000.0,Northeast,9500.0
1/2/2010,Logan,Snowmobiler,Facets,18.0,1500.0,East,8700.0
1/2/2010,Logan,Skier,Facets,10.0,21000.0,Northeast,8900.0
1/2/2010,Ogden,Snowboarder,Facets,10.0,2400.0,Northeast,8000.0
1/3/2010,Provo,Skier,Facets,24.0,3600.0,Northeast,10000.0
1/3/2010,Provo,Skier,Facets,12.0,3600.0,East,9900.0
1/3/2010,Logan,Snowmobiler,Facets,24.0,3000.0,North,8800.0
1/5/2010,Salt Lake,Unknown,Facets,12.0,360.0,Northwest,9100.0
1/3/2010,Logan,Skier,Facets,15.0,6000.0,North,8700.0
1/6/2010,Salt Lake,Snowboarder,Unknown,20.0,7200.0,North,9600.0
1/7/2010,Salt Lake,Skier,Unknown,24.0,4800.0,Northeast,10200.0
1/1/2010,Logan,Natural,Facets,24.0,2100.0,Northeast,9300.0
1/1/2010,Logan,Natural,Facets,36.0,9600.0,Northeast,9600.0
1/10/2010,Salt Lake,Skier,Unknown,12.0,3600.0,South,9300.0
1/7/2010,Logan,Natural,Facets,18.0,6000.0,Northeast,9000.0
1/18/2010,Salt Lake,Skier,Unknown,18.0,7200.0,Northwest,9700.0
1/19/2010,Salt Lake,Skier,Facets,30.0,3600.0,North,9300.0
1/19/2010,Salt Lake,Skier,Density Change,20.0,6000.0,East,10200.0
1/19/2010,Uintas,Skier,Facets,14.0,3600.0,Northeast,10900.0
1/19/2010,Salt Lake,Skier,New Snow/Old Snow Interface,12.0,1200.0,Northwest,9700.0
1/20/2010,Salt Lake,Skier,Unknown,24.0,7200.0,Northeast,10000.0
1/20/2010,Salt Lake,Skier,Unknown,18.0,4800.0,Northeast,10400.0
1/20/2010,Salt Lake,Natural,Facets,16.0,4800.0,North,10100.0
1/20/2010,Salt Lake,Skier,Facets,24.0,6000.0,Northwest,9800.0
1/20/2010,Salt Lake,Skier,Unknown,18.0,720.0,West,10000.0
1/21/2010,Salt Lake,Skier,Density Change,10.0,5400.0,North,9500.0
1/21/2010,Logan,Snowboarder,Facets,24.0,2400.0,North,8000.0
1/21/2010,Salt Lake,Skier,New Snow,18.0,2400.0,Northeast,9600.0
1/21/2010,Logan,Skier,Facets,24.0,2400.0,North,8000.0
1/23/2010,Salt Lake,Snowboarder,Facets,30.0,7200.0,Northwest,9200.0
1/22/2010,Salt Lake,Snowboarder,Unknown,30.0,10800.0,Northwest,9100.0
1/23/2010,Logan,Natural,Unknown,60.0,30000.0,Northeast,6000.0
1/23/2010,Salt Lake,Skier,Facets,60.0,9600.0,Northeast,9800.0
1/23/2010,Salt Lake,Skier,Unknown,24.0,600.0,Southwest,9600.0
1/23/2010,Ogden,Unknown,Unknown,10.0,120.0,Unknown,5800.0
1/24/2010,Salt Lake,Skier,Facets,36.0,9600.0,North,9600.0
1/24/2010,Logan,Natural,Unknown,30.0,4200.0,Northeast,6000.0
1/24/2010,Logan,Unknown,Facets,24.0,840.0,West,6800.0
1/25/2010,Salt Lake,Skier,Facets,36.0,12000.0,Northwest,9000.0
1/25/2010,Salt Lake,Snowboarder,Facets,36.0,2400.0,East,9900.0
1/23/2010,Logan,Natural,Facets,48.0,30000.0,Northeast,8500.0
1/22/2010,Uintas,Natural,Facets,3.0,4200.0,North,11000.0
1/24/2010,Uintas,Natural,Facets,36.0,12000.0,Northeast,9800.0
1/27/2010,Salt Lake,Skier,Facets,36.0,9600.0,Northeast,9800.0
1/27/2010,Salt Lake,Skier,Facets,42.0,9600.0,North,9200.0
1/25/2010,Logan,Unknown,Facets,48.0,1800.0,East,8400.0
1/24/2010,Logan,Natural,Facets,48.0,9600.0,North,9200.0
1/23/2010,Salt Lake,Natural,Unknown,36.0,7200.0,East,9600.0
1/28/2010,Salt Lake,Skier,Facets,36.0,12000.0,North,9100.0
1/27/2010,Salt Lake,Unknown,Unknown,6.0,240.0,Southwest,6100.0
1/27/2010,Salt Lake,Snowmobiler,Facets,48.0,4200.0,East,9600.0
1/25/2010,Skyline,Natural,Facets,36.0,15000.0,Northeast,10000.0
1/28/2010,Salt Lake,Skier,Facets,30.0,12000.0,Northeast,9500.0
1/23/2010,Salt Lake,Explosive,Facets,36.0,9600.0,Northeast,9800.0
1/29/2010,Provo,Snowmobiler,Facets,36.0,9600.0,North,10000.0
1/24/2010,Uintas,Snowmobiler,Facets,3.0,4800.0,Northeast,10100.0
1/30/2010,Salt Lake,Snowmobiler,Facets,36.0,1800.0,East,8300.0
1/30/2010,Salt Lake,Snowmobiler,Facets,24.0,3600.0,North,8100.0
1/31/2010,Ogden,Skier,New Snow/Old Snow Interface,6.0,1200.0,North,6700.0
2/1/2010,Salt Lake,Snowboarder,Facets,48.0,1800.0,North,9400.0
2/1/2010,Logan,Natural,Facets,48.0,3000.0,East,9500.0
2/1/2010,Salt Lake,Unknown,Unknown,18.0,720.0,North,5600.0
1/31/2010,Logan,Natural,Facets,54.0,27000.0,Northeast,8600.0
1/30/2010,Logan,Snowmobiler,Facets,48.0,6000.0,East,9500.0
1/31/2010,Ogden,Skier,Surface Hoar,12.0,4800.0,Northeast,7900.0
2/3/2010,Salt Lake,Skier,Unknown,36.0,480.0,Unknown,7200.0
2/5/2010,Provo,Skier,Facets,8.0,960.0,North,10300.0
2/6/2010,Ogden,Skier,Surface Hoar,20.0,3600.0,Northeast,6500.0
2/6/2010,Salt Lake,Skier,Depth Hoar,36.0,3000.0,North,9400.0
2/6/2010,Logan,Snowmobiler,Facets,36.0,7200.0,East,8900.0
2/7/2010,Ogden,Unknown,Surface Hoar,12.0,720.0,North,8000.0
2/7/2010,Logan,Unknown,Facets,24.0,2400.0,Northeast,6000.0
2/7/2010,Salt Lake,Skier,Unknown,24.0,21000.0,Northwest,9900.0
2/7/2010,Logan,Snowmobiler,Facets,48.0,9600.0,North,9400.0
2/7/2010,Logan,Snowmobiler,Facets,54.0,3000.0,Northeast,8900.0
2/7/2010,Uintas,Snowmobiler,Facets,36.0,4800.0,Northeast,10400.0
2/7/2010,Logan,Unknown,Surface Hoar,12.0,2400.0,North,8000.0
2/11/2010,Logan,Snowboarder,Surface Hoar,12.0,8400.0,North,9200.0
2/12/2010,Salt Lake,Skier,Surface Hoar,36.0,4800.0,Northeast,9000.0
2/12/2010,Logan,Unknown,Surface Hoar,12.0,5400.0,North,8600.0
2/12/2010,Salt Lake,Skier,Surface Hoar,6.0,9600.0,North,8800.0
2/12/2010,Logan,Skier,Surface Hoar,12.0,6000.0,North,8800.0
2/12/2010,Logan,Snowboarder,Surface Hoar,12.0,600.0,East,7700.0
2/13/2010,Salt Lake,Skier,Surface Hoar,16.0,7200.0,Northeast,8700.0
2/13/2010,Salt Lake,Skier,Surface Hoar,6.0,6000.0,Northeast,8300.0
2/13/2010,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,2400.0,South,10400.0
2/13/2010,Logan,Skier,Surface Hoar,12.0,15000.0,North,8900.0
2/13/2010,Salt Lake,Skier,Unknown,10.0,1800.0,North,8900.0
2/13/2010,Salt Lake,Unknown,Unknown,12.0,3000.0,Northeast,9300.0
2/13/2010,Salt Lake,Snowboarder,Unknown,6.0,4200.0,North,8500.0
2/13/2010,Salt Lake,Skier,Surface Hoar,6.0,2400.0,North,9000.0
2/14/2010,Salt Lake,Skier,Surface Hoar,12.0,1200.0,North,9400.0
2/14/2010,Salt Lake,Skier,Surface Hoar,7.0,1200.0,Northeast,9600.0
2/14/2010,Uintas,Unknown,Facets,24.0,3600.0,Northeast,10400.0
2/14/2010,Logan,Skier,Surface Hoar,18.0,2400.0,Northeast,8400.0
2/15/2010,Salt Lake,Snowboarder,Unknown,18.0,3000.0,North,8700.0
2/15/2010,Logan,Skier,Surface Hoar,12.0,2400.0,Northeast,8200.0
2/16/2010,Salt Lake,Unknown,Surface Hoar,24.0,1200.0,Northeast,10100.0
2/16/2010,Salt Lake,Natural,Unknown,12.0,7200.0,Southeast,10400.0
2/17/2010,Provo,Skier,Surface Hoar,12.0,8400.0,Northeast,9700.0
2/15/2010,Logan,Snowmobiler,Surface Hoar,30.0,7200.0,North,8600.0
2/17/2010,Logan,Unknown,Unknown,8.0,600.0,North,8800.0
2/19/2010,Salt Lake,Skier,Surface Hoar,10.0,600.0,Northeast,9000.0
2/19/2010,Uintas,Snowmobiler,Depth Hoar,36.0,3600.0,Northeast,10000.0
2/19/2010,Salt Lake,Unknown,New Snow/Old Snow Interface,12.0,6000.0,North,9900.0
2/20/2010,Uintas,Natural,Unknown,12.0,4200.0,South,11400.0
2/20/2010,Salt Lake,Skier,Unknown,12.0,9600.0,Northwest,10200.0
2/20/2010,Salt Lake,Unknown,Unknown,14.0,4800.0,North,10100.0
2/20/2010,Salt Lake,Skier,Surface Hoar,15.0,1800.0,North,9200.0
2/20/2010,Salt Lake,Skier,Surface Hoar,14.0,15000.0,North,8400.0
2/20/2010,Ogden,Snowboarder,Unknown,18.0,9600.0,North,9400.0
2/19/2010,Salt Lake,Skier,Facets,15.0,3000.0,Northeast,10100.0
2/21/2010,Salt Lake,Unknown,Surface Hoar,12.0,3000.0,North,8800.0
2/21/2010,Salt Lake,Skier,Surface Hoar,24.0,1800.0,West,8600.0
2/21/2010,Logan,Snowmobiler,New Snow/Old Snow Interface,19.0,2400.0,Northeast,9400.0
2/21/2010,Ogden,Skier,New Snow/Old Snow Interface,16.0,24000.0,Northeast,8900.0
2/22/2010,Salt Lake,Skier,Surface Hoar,12.0,600.0,Northeast,8600.0
2/22/2010,Provo,Skier,Surface Hoar,18.0,3600.0,Northeast,9600.0
2/22/2010,Salt Lake,Skier,Unknown,12.0,2400.0,Northeast,8800.0
2/22/2010,Ogden,Skier,Surface Hoar,12.0,6000.0,Northeast,7800.0
2/15/2010,Logan,Natural,Surface Hoar,12.0,3000.0,North,8400.0
2/19/2010,Logan,Snowmobiler,Surface Hoar,18.0,600.0,East,8400.0
2/19/2010,Logan,Snowmobiler,Unknown,20.0,3000.0,East,9200.0
2/22/2010,Salt Lake,Skier,Surface Hoar,20.0,720.0,North,9000.0
2/23/2010,Salt Lake,Unknown,Surface Hoar,12.0,2400.0,North,9000.0
2/23/2010,Uintas,Skier,Surface Hoar,12.0,2400.0,North,10400.0
2/23/2010,Logan,Snowmobiler,Surface Hoar,12.0,2400.0,North,8700.0
2/23/2010,Provo,Unknown,Surface Hoar,14.0,9600.0,Northeast,9800.0
2/24/2010,Salt Lake,Skier,Surface Hoar,15.0,12000.0,North,8300.0
2/24/2010,Salt Lake,Skier,Surface Hoar,12.0,2400.0,North,8500.0
2/24/2010,Salt Lake,Unknown,Unknown,12.0,3600.0,Northwest,10000.0
2/25/2010,Salt Lake,Skier,Surface Hoar,12.0,18000.0,Northwest,9700.0
2/25/2010,Salt Lake,Unknown,Surface Hoar,20.0,600.0,West,9200.0
2/25/2010,Salt Lake,Skier,New Snow,8.0,600.0,Southeast,10000.0
2/26/2010,Salt Lake,Skier,Surface Hoar,20.0,9600.0,East,10200.0
2/26/2010,Salt Lake,Snowboarder,Surface Hoar,24.0,1800.0,Northeast,9500.0
2/22/2010,Logan,Skier,Surface Hoar,12.0,1200.0,Northwest,8200.0
